31.34515493		3032814030495525.00000000
31.41978626		5977816741466613.00000000
31.49441758		260339482441010.96875000
31.56904890		279033028166182.12500000
31.64368022		1199663053324179.75000000
31.71831154		581454505079699.62500000
31.79294286		2927516170579993.50000000
31.86757418		4426875195823624.00000000
31.94220550		5114213182855418.00000000
32.01683683		163236819343164.18750000
32.09146815		460038450660863.12500000
32.16609947		433787958472661.37500000
32.24073079		2975683329552288.50000000
32.31536211		3451096748577111.00000000
32.38999343		419089987178927.93750000
32.46462475		196167659558235.84375000
32.53925608		2099502951931768.50000000
32.61388740		1406189515065104.50000000
32.68851872		2815448821139963.00000000
32.76315004		301614011486656.68750000
32.83778136		300746767618048.62500000
32.91241268		854925089153461.12500000
32.98704400		2406514639510186.00000000
33.06167532		1081785180315087.87500000
33.13630665		1011771539424234.87500000
33.21093797		802851934383842.62500000
33.28556929		199012659862002.43750000
33.36020061		2921107057351566.00000000
33.43483193		2321910638755880.00000000
33.50946325		3145774337992962.50000000
33.58409457		172046361899413.53125000
33.65872589		75907327879300.34375000
33.73335722		1107448860298817.87500000
33.80798854		881819109129281.62500000
33.88261986		633081897088054.62500000
33.95725118		4561827968714175.00000000
34.03188250		630546095275435.50000000
34.10651382		7954460593158711.00000000
34.18114514		2672075334790495.50000000
34.25577646		4409464752778384.00000000
34.33040779		1201832834267.91723633
34.40503911		795236266633288.62500000
34.47967043		684095333164286.12500000
34.55430175		597038060880302.00000000
34.62893307		343826888822670.43750000
34.70356439		1618194750690631.75000000
34.77819571		4818502503373006.00000000
34.85282703		1612502946637514.00000000
34.92745836		409891124173250.12500000
35.00208968		4666401633685780.00000000
35.07672100		6238494471106333.00000000
35.15135232		855701609842892.75000000
35.22598364		2499690054570159.50000000
35.30061496		45365320743917.82812500
35.37524628		2656320300043480.50000000
35.44987760		1205244550413723.50000000
35.52450893		2162143963343779.25000000
35.59914025		3896529309699697.00000000
35.67377157		4432422294972010.50000000
35.74840289		6142120275584409.00000000
35.82303421		376149114531938.37500000
35.89766553		2089730512852856.50000000
35.97229685		2477709984789650.00000000
36.04692817		2992891586812556.00000000
36.12155950		866750365591771.25000000
36.19619082		330812619737941.31250000
36.27082214		2472612635923719.50000000
36.34545346		909673066789090.12500000
36.42008478		12778809074434402.00000000
36.49471610		1393178825411883.50000000
36.56934742		3043260723718900.50000000
36.64397875		246430115862699.71875000
36.71861007		1430998404727912.50000000
36.79324139		1366765379025177.50000000
36.86787271		1437540816911784.25000000
36.94250403		464005631731088.50000000
37.01713535		581674924873749.75000000
37.09176667		1399431547604258.75000000
37.16639799		528754838501546.68750000
37.24102932		840875529786933.87500000
37.31566064		516940866804031.93750000
37.39029196		426137837784867.62500000
37.46492328		289493856305840.31250000
37.53955460		894573598372206.62500000
37.61418592		2000347815080151.25000000
37.68881724		3403601204435969.00000000
37.76344856		649056370918388.62500000
37.83807989		951503091810296.50000000
37.91271121		447873478515749.00000000
37.98734253		1087489053196172.25000000
38.06197385		193515840858476.87500000
38.13660517		1055043259118434.62500000
38.21123649		1248675277154658.75000000
38.28586781		952465944799578.37500000
38.36049913		2616931768151406.00000000
38.43513046		3164803394194290.50000000
38.50976178		2827953788374752.50000000
38.58439310		2306869919414521.50000000
38.65902442		502039560848581.56250000
38.73365574		51719416014495.52343750
38.80828706		4434996617541558.00000000
